category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	p.adjust.over_represented	p.adjust.under_represented
GO:0031163	0.843013534933611	0.32333160481713	4	17	metallo-sulfur cluster assembly	BP	1	1
GO:0007099	0.843108348367147	0.27694004034242	8	26	centriole replication	BP	1	1
GO:0030057	0.843191646795613	0.287603499765245	7	22	desmosome	CC	1	1
GO:0016300	0.843378743620179	0.52605876561919	1	4	tRNA (uracil) methyltransferase activity	MF	1	1
GO:0051731	0.843426941116788	0.525973507173952	1	4	polynucleotide 5'-hydroxyl-kinase activity	MF	1	1
GO:0090527	0.843492552529269	0.416433821073534	2	7	actin filament reorganization	BP	1	1
GO:0048617	0.843600495319312	0.416252651331141	2	7	embryonic foregut morphogenesis	BP	1	1
GO:0032559	0.843727587297295	0.170958795542056	488	1344	adenyl ribonucleotide binding	MF	1	1
GO:0034198	0.843985669189847	0.283159944937352	7	24	cellular response to amino acid starvation	BP	1	1
GO:0051918	0.844125449929649	0.506859474923053	1	5	negative regulation of fibrinolysis	BP	1	1
GO:0006260	0.84422278397173	0.188847081283157	90	267	DNA replication	BP	1	1
GO:0071442	0.844259030254758	0.524498796780765	1	4	positive regulation of histone H3-K14 acetylation	BP	1	1
GO:0009635	0.844312161202084	0.524404452951738	1	4	response to herbicide	BP	1	1
GO:1904064	0.844352979721542	0.219692496351284	25	79	positive regulation of cation transmembrane transport	BP	1	1
GO:0007270	0.844502205909079	0.215246390409923	29	88	neuron-neuron synaptic transmission	BP	1	1
GO:0009812	0.844533296926242	0.35346209317417	3	12	flavonoid metabolic process	BP	1	1
GO:0004064	0.844729364536181	0.505770472572739	1	5	arylesterase activity	MF	1	1
GO:0015181	0.844756160555586	0.523615202532746	1	4	arginine transmembrane transporter activity	MF	1	1
GO:0015189	0.844756160555586	0.523615202532746	1	4	L-lysine transmembrane transporter activity	MF	1	1
GO:1903401	0.844756160555586	0.523615202532746	1	4	L-lysine transmembrane transport	BP	1	1
GO:1903826	0.844756160555586	0.523615202532746	1	4	arginine transmembrane transport	BP	1	1
GO:0097371	0.844830534501869	0.52348284763354	1	4	MDM2/MDM4 family protein binding	MF	1	1
GO:0001996	0.84491451953013	0.523333337763623	1	4	positive regulation of heart rate by epinephrine-norepinephrine	BP	1	1
GO:0006821	0.844949986952701	0.223987988209289	22	68	chloride transport	BP	1	1
GO:0042159	0.845011102783962	0.404563015697478	2	8	lipoprotein catabolic process	BP	1	1
GO:0031010	0.84504861883047	0.36286456333313	3	10	ISWI-type complex	CC	1	1
GO:0007631	0.845074016864638	0.231841767220674	17	59	feeding behavior	BP	1	1
GO:0038028	0.845117902565873	0.522971050644011	1	4	insulin receptor signaling pathway via phosphatidylinositol 3-kinase	BP	1	1
GO:0070391	0.845296083655409	0.504746061842131	1	5	response to lipoteichoic acid	BP	1	1
GO:0071223	0.845296083655409	0.504746061842131	1	5	cellular response to lipoteichoic acid	BP	1	1
GO:0010911	0.845308003642415	0.522632134000527	1	4	regulation of isomerase activity	BP	1	1
GO:0010912	0.845308003642415	0.522632134000527	1	4	positive regulation of isomerase activity	BP	1	1
GO:0032914	0.845361304221978	0.52253705834113	1	4	positive regulation of transforming growth factor beta1 production	BP	1	1
GO:0000827	0.84537267494725	0.522516772804398	1	4	inositol-1,3,4,5,6-pentakisphosphate kinase activity	MF	1	1
GO:0000828	0.84537267494725	0.522516772804398	1	4	inositol hexakisphosphate kinase activity	MF	1	1
GO:0000829	0.84537267494725	0.522516772804398	1	4	inositol heptakisphosphate kinase activity	MF	1	1
GO:0000832	0.84537267494725	0.522516772804398	1	4	inositol hexakisphosphate 5-kinase activity	MF	1	1
GO:0052723	0.84537267494725	0.522516772804398	1	4	inositol hexakisphosphate 1-kinase activity	MF	1	1
GO:0052724	0.84537267494725	0.522516772804398	1	4	inositol hexakisphosphate 3-kinase activity	MF	1	1
GO:0060029	0.845502491691821	0.522285106978177	1	4	convergent extension involved in organogenesis	BP	1	1
GO:0071638	0.845716268731663	0.521903324441102	1	4	negative regulation of monocyte chemotactic protein-1 production	BP	1	1
GO:0050910	0.845888673035991	0.403080846811948	2	8	detection of mechanical stimulus involved in sensory perception of sound	BP	1	1
GO:0031943	0.845894010828554	0.503662623055664	1	5	regulation of glucocorticoid metabolic process	BP	1	1
GO:0002568	0.845897383016079	0.521579596642719	1	4	somatic diversification of T cell receptor genes	BP	1	1
GO:0002681	0.845897383016079	0.521579596642719	1	4	somatic recombination of T cell receptor gene segments	BP	1	1
GO:0033153	0.845897383016079	0.521579596642719	1	4	T cell receptor V(D)J recombination	BP	1	1
GO:0090330	0.845916042224069	0.327139055270713	4	14	regulation of platelet aggregation	BP	1	1
GO:0031999	0.846005326725752	0.521386534412508	1	4	negative regulation of fatty acid beta-oxidation	BP	1	1
GO:0006465	0.846018736392138	0.301022750160069	5	20	signal peptide processing	BP	1	1
GO:0043094	0.846275902281405	0.267115171120709	8	31	cellular metabolic compound salvage	BP	1	1
GO:0036021	0.846292916824777	0.520871723969499	1	4	endolysosome lumen	CC	1	1
GO:0032229	0.846304137954216	0.52085162414846	1	4	negative regulation of synaptic transmission, GABAergic	BP	1	1
GO:0016427	0.846381811199933	0.502776735066708	1	5	tRNA (cytosine) methyltransferase activity	MF	1	1
GO:2000311	0.846610329854294	0.326063993148044	4	14	regulation of alpha-amino-3-hydroxy-5-methyl-4-isoxazole propionate selective glutamate receptor activity	BP	1	1
GO:0016714	0.846716015957406	0.502168749883808	1	5	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen	MF	1	1
GO:0060431	0.846840125485561	0.519890393021795	1	4	primary lung bud formation	BP	1	1
GO:0098660	0.846881942837831	0.176098402416312	181	532	inorganic ion transmembrane transport	BP	1	1
GO:0008331	0.846893301461588	0.410695571095508	2	7	high voltage-gated calcium channel activity	MF	1	1
GO:0051983	0.847000695759577	0.21984225122346	22	74	regulation of chromosome segregation	BP	1	1
GO:0014731	0.847000814978355	0.410513123258222	2	7	spectrin-associated cytoskeleton	CC	1	1
GO:0030042	0.847136801614417	0.236952341999294	15	47	actin filament depolymerization	BP	1	1
GO:0046527	0.847219198050716	0.32190092521431	4	15	glucosyltransferase activity	MF	1	1
GO:0000339	0.847288844632763	0.349042870578451	3	12	RNA cap binding	MF	1	1
GO:0045329	0.847444813015414	0.518803255925302	1	4	carnitine biosynthetic process	BP	1	1
GO:0045086	0.847464006819723	0.518768701321184	1	4	positive regulation of interleukin-2 biosynthetic process	BP	1	1
GO:0071332	0.8475236568141	0.518661294946377	1	4	cellular response to fructose stimulus	BP	1	1
GO:0098827	0.847723449065233	0.300305466403051	5	19	endoplasmic reticulum subcompartment	CC	1	1
GO:0010041	0.847781749421951	0.51819624782929	1	4	response to iron(III) ion	BP	1	1
GO:0005797	0.847838309659955	0.518094263950225	1	4	Golgi medial cisterna	CC	1	1
GO:1903337	0.847847888823957	0.324143353940067	4	14	positive regulation of vacuolar transport	BP	1	1
GO:0060020	0.847914889182831	0.399642998882094	2	8	Bergmann glial cell differentiation	BP	1	1
GO:0000340	0.847989589680454	0.517821366524271	1	4	RNA 7-methylguanosine cap binding	MF	1	1
GO:0004972	0.848265252004112	0.408362588712367	2	7	NMDA glutamate receptor activity	MF	1	1
GO:0019800	0.848466546822896	0.516959787711374	1	4	peptide cross-linking via chondroitin 4-sulfate glycosaminoglycan	BP	1	1
GO:0046599	0.84855813859111	0.323038542205727	4	14	regulation of centriole replication	BP	1	1
GO:0015809	0.848577993619215	0.516758209534743	1	4	arginine transport	BP	1	1
GO:0042743	0.848584471866213	0.263058768655551	8	32	hydrogen peroxide metabolic process	BP	1	1
GO:0002159	0.848727935203849	0.51648684868628	1	4	desmosome assembly	BP	1	1
GO:2001137	0.84877268835278	0.516405820833655	1	4	positive regulation of endocytic recycling	BP	1	1
GO:0006558	0.848776909498319	0.391352206339875	2	9	L-phenylalanine metabolic process	BP	1	1
GO:0006559	0.848776909498319	0.391352206339875	2	9	L-phenylalanine catabolic process	BP	1	1
GO:0008271	0.848833623773512	0.351053693034086	3	11	secondary active sulfate transmembrane transporter activity	MF	1	1
GO:0015116	0.848833623773512	0.351053693034086	3	11	sulfate transmembrane transporter activity	MF	1	1
GO:0031933	0.848884931259225	0.516202529240086	1	4	telomeric heterochromatin	CC	1	1
GO:0035252	0.849070934036791	0.397671658873796	2	8	UDP-xylosyltransferase activity	MF	1	1
GO:0042285	0.849070934036791	0.397671658873796	2	8	xylosyltransferase activity	MF	1	1
GO:0061086	0.849072216777623	0.515863098952516	1	4	negative regulation of histone H3-K27 methylation	BP	1	1
GO:0005261	0.849124865152385	0.18811938265591	70	202	cation channel activity	MF	1	1
GO:0033005	0.849416553191237	0.345608744642402	3	12	positive regulation of mast cell activation	BP	1	1
GO:0010984	0.849511035929556	0.390098588178083	2	9	regulation of lipoprotein particle clearance	BP	1	1
GO:0000281	0.849641773063297	0.253316185797004	10	33	mitotic cytokinesis	BP	1	1
GO:0048024	0.849810744184732	0.226405879672639	17	57	regulation of mRNA splicing, via spliceosome	BP	1	1
GO:0051561	0.850096936146182	0.389096031860136	2	9	positive regulation of mitochondrial calcium ion concentration	BP	1	1
GO:0003917	0.850104613197625	0.513986984518396	1	4	DNA topoisomerase type I activity	MF	1	1
GO:0000470	0.850145326633207	0.280505565971164	6	24	maturation of LSU-rRNA	BP	1	1
GO:0015198	0.85014751464596	0.513908837187786	1	4	oligopeptide transporter activity	MF	1	1
GO:0015693	0.85038038312258	0.320195471344182	4	14	magnesium ion transport	BP	1	1
GO:0005283	0.850483293737813	0.404568546839833	2	7	sodium:amino acid symporter activity	MF	1	1
GO:0072367	0.850596739634725	0.513089659001149	1	4	regulation of lipid transport by regulation of transcription from RNA polymerase II promoter	BP	1	1
GO:0015301	0.850668656608254	0.286117431432101	6	20	anion:anion antiporter activity	MF	1	1
GO:0072527	0.850688039270498	0.220116724707415	19	66	pyrimidine-containing compound metabolic process	BP	1	1
GO:0097104	0.850965152362278	0.403740630874186	2	7	postsynaptic membrane assembly	BP	1	1
GO:0045347	0.851026655680322	0.512304165299246	1	4	negative regulation of MHC class II biosynthetic process	BP	1	1
GO:0032042	0.851042354545943	0.297394197954907	5	18	mitochondrial DNA metabolic process	BP	1	1
GO:2001135	0.851153450832157	0.394102081841884	2	8	regulation of endocytic recycling	BP	1	1
GO:0071352	0.851179613234069	0.512024337632868	1	4	cellular response to interleukin-2	BP	1	1
GO:0010543	0.851242787718965	0.281702675890228	6	22	regulation of platelet activation	BP	1	1
GO:0008175	0.851368255669089	0.278709775430893	6	24	tRNA methyltransferase activity	MF	1	1
GO:0030321	0.851387610496067	0.511643513074689	1	4	transepithelial chloride transport	BP	1	1
GO:0004298	0.851521959660595	0.328998742149251	3	17	threonine-type endopeptidase activity	MF	1	1
GO:0070003	0.851521959660595	0.328998742149251	3	17	threonine-type peptidase activity	MF	1	1
GO:0019336	0.851760674166289	0.510959584999939	1	4	phenol-containing compound catabolic process	BP	1	1
GO:0019614	0.851760674166289	0.510959584999939	1	4	catechol-containing compound catabolic process	BP	1	1
GO:0042424	0.851760674166289	0.510959584999939	1	4	catecholamine catabolic process	BP	1	1
GO:0045896	0.851932045677348	0.510645033768029	1	4	regulation of transcription during mitosis	BP	1	1
GO:0004197	0.851968756952568	0.21253213941613	23	75	cysteine-type endopeptidase activity	MF	1	1
GO:0005219	0.852018170967165	0.510486860855587	1	4	ryanodine-sensitive calcium-release channel activity	MF	1	1
GO:0032960	0.852068793139633	0.510393862702299	1	4	regulation of inositol trisphosphate biosynthetic process	BP	1	1
GO:0016004	0.85256237647862	0.391673532255727	2	8	phospholipase activator activity	MF	1	1
GO:0060229	0.85256237647862	0.391673532255727	2	8	lipase activator activity	MF	1	1
GO:0046929	0.852623060314948	0.344884307773302	3	11	negative regulation of neurotransmitter secretion	BP	1	1
GO:0051584	0.85273049710073	0.491079990987065	1	5	regulation of dopamine uptake involved in synaptic transmission	BP	1	1
GO:0051940	0.85273049710073	0.491079990987065	1	5	regulation of catecholamine uptake involved in synaptic transmission	BP	1	1
GO:0090209	0.852733838588711	0.509170156470427	1	4	negative regulation of triglyceride metabolic process	BP	1	1
GO:0017101	0.852941231730283	0.508787803107323	1	4	aminoacyl-tRNA synthetase multienzyme complex	CC	1	1
GO:0003725	0.853035990533974	0.218919895470692	19	60	double-stranded RNA binding	MF	1	1
GO:0072509	0.853059164246493	0.192455429329189	46	135	divalent inorganic cation transmembrane transporter activity	MF	1	1
GO:0016801	0.853071911385609	0.383977013545648	2	9	hydrolase activity, acting on ether bonds	MF	1	1
GO:0016817	0.853423800849114	0.165662109173938	251	726	hydrolase activity, acting on acid anhydrides	MF	1	1
GO:0090399	0.853482343838566	0.343476503792027	3	11	replicative senescence	BP	1	1
GO:0031088	0.853524868908597	0.507709896672259	1	4	platelet dense granule membrane	CC	1	1
GO:0004594	0.853528659356595	0.50770288697435	1	4	pantothenate kinase activity	MF	1	1
GO:1990144	0.853577613859384	0.507612344480267	1	4	intrinsic apoptotic signaling pathway in response to hypoxia	BP	1	1
GO:0044728	0.853635847058225	0.214105055088951	21	67	DNA methylation or demethylation	BP	1	1
GO:0043931	0.853676181193805	0.343158473768289	3	11	ossification involved in bone maturation	BP	1	1
GO:0043570	0.853875154596294	0.50706160871418	1	4	maintenance of DNA repeat elements	BP	1	1
GO:0045653	0.85388583207987	0.477483753003235	1	6	negative regulation of megakaryocyte differentiation	BP	1	1
GO:0043515	0.853994217501832	0.506841022315338	1	4	kinetochore binding	MF	1	1
GO:1903377	0.854038873224341	0.488630066483972	1	5	negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway	BP	1	1
GO:0009112	0.854142518890059	0.251126803776775	9	32	nucleobase metabolic process	BP	1	1
GO:0098536	0.854307678775236	0.506259712679176	1	4	deuterosome	CC	1	1
GO:0050871	0.854387795690556	0.225959469094779	15	50	positive regulation of B cell activation	BP	1	1
GO:1902476	0.85439790183754	0.215543323736503	20	62	chloride transmembrane transport	BP	1	1
GO:0009264	0.854420503951359	0.305684838511262	4	17	deoxyribonucleotide catabolic process	BP	1	1
GO:0044273	0.854498618328213	0.244242359948937	10	36	sulfur compound catabolic process	BP	1	1
GO:0010972	0.854611895065233	0.267825097463958	7	24	negative regulation of G2/M transition of mitotic cell cycle	BP	1	1
GO:0075525	0.854618620729647	0.487540093485387	1	5	viral translational termination-reinitiation	BP	1	1
GO:0050961	0.85466361885892	0.341535753681431	3	11	detection of temperature stimulus involved in sensory perception	BP	1	1
GO:0050965	0.85466361885892	0.341535753681431	3	11	detection of temperature stimulus involved in sensory perception of pain	BP	1	1
GO:0030133	0.854700952225553	0.176319466979868	92	282	transport vesicle	CC	1	1
GO:0044818	0.85479228977194	0.278107033588135	6	21	mitotic G2/M transition checkpoint	BP	1	1
GO:0052173	0.854893489901558	0.487022366959966	1	5	response to defenses of other organism involved in symbiotic interaction	BP	1	1
GO:0052200	0.854893489901558	0.487022366959966	1	5	response to host defenses	BP	1	1
GO:0075136	0.854893489901558	0.487022366959966	1	5	response to host	BP	1	1
GO:0002455	0.854938210147053	0.255745982837856	8	30	humoral immune response mediated by circulating immunoglobulin	BP	1	1
GO:0009584	0.855031159870674	0.235133218942311	12	41	detection of visible light	BP	1	1
GO:0019896	0.855106579311944	0.504774454429654	1	4	axonal transport of mitochondrion	BP	1	1
GO:0071986	0.855182939707702	0.475026262897977	1	6	Ragulator complex	CC	1	1
00750	0.855606236125556	0.485677023662984	1	5	NA	NA	1	1
GO:0046434	0.855737477564345	0.198567366294344	31	99	organophosphate catabolic process	BP	1	1
00040	0.855749096944088	0.305884855542497	4	16	NA	NA	1	1
GO:0019883	0.855926258553711	0.334981018103637	3	12	antigen processing and presentation of endogenous antigen	BP	1	1
GO:0035726	0.855944473688391	0.50321094679161	1	4	common myeloid progenitor cell proliferation	BP	1	1
GO:0010818	0.855980487096489	0.385735532279542	2	8	T cell chemotaxis	BP	1	1
GO:0031224	0.856031387486945	0.153246172267183	1287	3691	intrinsic component of membrane	CC	1	1
GO:0030163	0.856038996296578	0.163112083234595	241	710	protein catabolic process	BP	1	1
GO:0030905	0.856060695679305	0.502993609339929	1	4	retromer, tubulation complex	CC	1	1
GO:0061038	0.856062504470097	0.502990225967282	1	4	uterus morphogenesis	BP	1	1
GO:0098927	0.856111485546674	0.238566916655407	11	37	vesicle-mediated transport between endosomal compartments	BP	1	1
GO:0009582	0.856122758908863	0.202541286634244	27	85	detection of abiotic stimulus	BP	1	1
GO:1990564	0.8561678244716	0.484614079418829	1	5	protein polyufmylation	BP	1	1
GO:1990592	0.8561678244716	0.484614079418829	1	5	protein K69-linked ufmylation	BP	1	1
GO:1903772	0.856169842020469	0.484610256055262	1	5	regulation of viral budding via host ESCRT complex	BP	1	1
GO:0061502	0.856221314980084	0.502693059903875	1	4	early endosome to recycling endosome transport	BP	1	1
GO:0048050	0.856318481084317	0.472863909632472	1	6	post-embryonic eye morphogenesis	BP	1	1
GO:0060137	0.856658957352269	0.483682370420521	1	5	maternal process involved in parturition	BP	1	1
GO:0018095	0.856712036377856	0.377647732963025	2	9	protein polyglutamylation	BP	1	1
GO:0010637	0.856733981813873	0.483539869811366	1	5	negative regulation of mitochondrial fusion	BP	1	1
GO:0035987	0.857037849080117	0.238024687015746	11	36	endodermal cell differentiation	BP	1	1
GO:0060920	0.857075834981949	0.501090407253183	1	4	cardiac pacemaker cell differentiation	BP	1	1
GO:0045022	0.857247476240874	0.241918019082132	10	34	early endosome to late endosome transport	BP	1	1
GO:0051984	0.857252330756263	0.285860414834343	5	19	positive regulation of chromosome segregation	BP	1	1
GO:0036015	0.857313399446113	0.482437766486544	1	5	response to interleukin-3	BP	1	1
GO:0036016	0.857313399446113	0.482437766486544	1	5	cellular response to interleukin-3	BP	1	1
GO:0032467	0.857393310003146	0.262406956156686	7	25	positive regulation of cytokinesis	BP	1	1
GO:0072487	0.857527869026534	0.5002400994009	1	4	MSL complex	CC	1	1
GO:0003352	0.857529044793929	0.336801723531821	3	11	regulation of cilium movement	BP	1	1
GO:0016462	0.857615511147622	0.161151056526463	250	723	pyrophosphatase activity	MF	1	1
GO:0038145	0.857746582421571	0.499828055930992	1	4	macrophage colony-stimulating factor signaling pathway	BP	1	1
GO:0043487	0.857901118584364	0.187940485669867	41	136	regulation of RNA stability	BP	1	1
GO:0006382	0.857912034037727	0.499516081750059	1	4	adenosine to inosine editing	BP	1	1
GO:0048549	0.857996376647974	0.499356955472411	1	4	positive regulation of pinocytosis	BP	1	1
GO:0050321	0.858064863745989	0.33144872159719	3	12	tau-protein kinase activity	MF	1	1
GO:0016572	0.85823047848627	0.24625277221501	9	31	histone phosphorylation	BP	1	1
GO:0016705	0.858380565168595	0.188601784831597	40	126	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	MF	1	1
GO:0016591	0.858414824332326	0.198473674363802	27	92	DNA-directed RNA polymerase II, holoenzyme	CC	1	1
05310	0.858489433632992	0.321636564067679	3	15	NA	NA	1	1
GO:0007512	0.858509726842939	0.381298754581609	2	8	adult heart development	BP	1	1
GO:0010521	0.858517426217791	0.381285191779873	2	8	telomerase inhibitor activity	MF	1	1
GO:0046485	0.858760621906314	0.479672852861628	1	5	ether lipid metabolic process	BP	1	1
GO:0051409	0.858945809455336	0.380530029595756	2	8	response to nitrosative stress	BP	1	1
GO:0009451	0.8590426501384	0.189020782020859	37	124	RNA modification	BP	1	1
GO:0043488	0.85904436954159	0.187745171631	39	130	regulation of mRNA stability	BP	1	1
GO:0048319	0.859181564791017	0.497114407160186	1	4	axial mesoderm morphogenesis	BP	1	1
GO:0008173	0.859229656630945	0.220774121001266	14	51	RNA methyltransferase activity	MF	1	1
GO:0021695	0.859281698681542	0.245726182905321	9	30	cerebellar cortex development	BP	1	1
GO:0034483	0.859601223387277	0.333354648371792	3	11	heparan sulfate sulfotransferase activity	MF	1	1
GO:0006273	0.859629696878851	0.37252116383938	2	9	lagging strand elongation	BP	1	1
GO:0019060	0.85977924190752	0.477716271476132	1	5	intracellular transport of viral protein in host cell	BP	1	1
GO:0030581	0.85977924190752	0.477716271476132	1	5	symbiont intracellular protein transport in host	BP	1	1
GO:0051708	0.85977924190752	0.477716271476132	1	5	intracellular protein transport in other organism involved in symbiotic interaction	BP	1	1
GO:0034382	0.859934827316579	0.465908144342239	1	6	chylomicron remnant clearance	BP	1	1
GO:0071830	0.859934827316579	0.465908144342239	1	6	triglyceride-rich lipoprotein particle clearance	BP	1	1
GO:0030204	0.860141007577132	0.233732664684693	11	36	chondroitin sulfate metabolic process	BP	1	1
GO:0046040	0.86014924775518	0.327986060888446	3	12	IMP metabolic process	BP	1	1
GO:0018158	0.860212981688465	0.476880479254931	1	5	protein oxidation	BP	1	1
GO:0014052	0.860445424392574	0.494709539540904	1	4	regulation of gamma-aminobutyric acid secretion	BP	1	1
GO:0098661	0.860719097889384	0.199640230087514	25	77	inorganic anion transmembrane transport	BP	1	1
GO:0016805	0.86076842006994	0.326953634885441	3	12	dipeptidase activity	MF	1	1
GO:0042537	0.860886477988453	0.295474152111476	4	17	benzene-containing compound metabolic process	BP	1	1
GO:0090161	0.860915606485815	0.331157750705567	3	11	Golgi ribbon formation	BP	1	1
GO:0004301	0.860943664011103	0.475468883024057	1	5	epoxide hydrolase activity	MF	1	1
GO:0004383	0.860967382953663	0.493712268853526	1	4	guanylate cyclase activity	MF	1	1
GO:0008074	0.860967382953663	0.493712268853526	1	4	guanylate cyclase complex, soluble	CC	1	1
GO:0046033	0.860988580564956	0.322983324435962	3	13	AMP metabolic process	BP	1	1
GO:0042169	0.861055111777203	0.250064076248166	8	27	SH2 domain binding	MF	1	1
GO:2000727	0.861102901274342	0.322792885637386	3	13	positive regulation of cardiac muscle cell differentiation	BP	1	1
00030	0.861524915066676	0.263629825120284	6	24	NA	NA	1	1
GO:0016021	0.861533709594778	0.147574415340105	1258	3610	integral component of membrane	CC	1	1
GO:0004468	0.861582709175575	0.492533514399468	1	4	lysine N-acetyltransferase activity, acting on acetyl phosphate as donor	MF	1	1
GO:0046069	0.861611552903429	0.492478177290249	1	4	cGMP catabolic process	BP	1	1
GO:0006064	0.861767961835212	0.47387095886657	1	5	glucuronate catabolic process	BP	1	1
GO:0019640	0.861767961835212	0.47387095886657	1	5	glucuronate catabolic process to xylulose 5-phosphate	BP	1	1
GO:0051167	0.861767961835212	0.47387095886657	1	5	xylulose 5-phosphate metabolic process	BP	1	1
GO:1901159	0.861767961835212	0.47387095886657	1	5	xylulose 5-phosphate biosynthetic process	BP	1	1
GO:0005955	0.861825171134849	0.492068117343677	1	4	calcineurin complex	CC	1	1
GO:0019068	0.861941396105099	0.233215804804598	10	37	virion assembly	BP	1	1
GO:0016553	0.861948407342803	0.375206642461848	2	8	base conversion or substitution editing	BP	1	1
GO:0043121	0.862031602878382	0.384352256627368	2	7	neurotrophin binding	MF	1	1
GO:0005798	0.862069288301434	0.201199696690903	22	72	Golgi-associated vesicle	CC	1	1
GO:0098900	0.862144266185053	0.241648440263565	9	30	regulation of action potential	BP	1	1
GO:0005524	0.862151079558317	0.151500068155466	478	1320	ATP binding	MF	1	1
GO:1901897	0.862368851696805	0.491022637307151	1	4	regulation of relaxation of cardiac muscle	BP	1	1
GO:0035363	0.862396091693797	0.490970186205015	1	4	histone locus body	CC	1	1
GO:0050808	0.862420787261766	0.175574667569085	60	175	synapse organization	BP	1	1
GO:1903054	0.862705350453453	0.472046702570822	1	5	negative regulation of extracellular matrix organization	BP	1	1
GO:0045040	0.862736681693401	0.460444902787524	1	6	protein import into mitochondrial outer membrane	BP	1	1
GO:0071897	0.862832713337437	0.175161902587236	58	179	DNA biosynthetic process	BP	1	1
GO:0001756	0.862945585559805	0.21900754363911	14	44	somitogenesis	BP	1	1
GO:0061525	0.863105453175602	0.47126574477477	1	5	hindgut development	BP	1	1
GO:0006409	0.863112866155016	0.239310359473107	9	31	tRNA export from nucleus	BP	1	1
GO:0071431	0.863112866155016	0.239310359473107	9	31	tRNA-containing ribonucleoprotein complex export from nucleus	BP	1	1
GO:0060332	0.863203566141089	0.489412356118997	1	4	positive regulation of response to interferon-gamma	BP	1	1
GO:0060335	0.863203566141089	0.489412356118997	1	4	positive regulation of interferon-gamma-mediated signaling pathway	BP	1	1
GO:0032045	0.863251790065859	0.372879099663236	2	8	guanyl-nucleotide exchange factor complex	CC	1	1
GO:0032411	0.863280216519386	0.201468989174588	21	68	positive regulation of transporter activity	BP	1	1
GO:0070213	0.863411649849206	0.489009957062334	1	4	protein auto-ADP-ribosylation	BP	1	1
GO:0043484	0.863534931823078	0.190655115111626	29	94	regulation of RNA splicing	BP	1	1
GO:0002318	0.863576071089565	0.488691717292781	1	4	myeloid progenitor cell differentiation	BP	1	1
GO:0031462	0.863630420472465	0.360233946886604	2	10	Cul2-RING ubiquitin ligase complex	CC	1	1
GO:0071141	0.863730102645375	0.372022368864183	2	8	SMAD protein complex	CC	1	1
GO:0008568	0.863899695552552	0.371718268465624	2	8	microtubule-severing ATPase activity	MF	1	1
GO:0050772	0.864061384551905	0.204617909460642	19	60	positive regulation of axonogenesis	BP	1	1
GO:0031089	0.864074324567425	0.359440768507904	2	10	platelet dense granule lumen	CC	1	1
GO:0000291	0.864257853562521	0.247312659089464	7	30	nuclear-transcribed mRNA catabolic process, exonucleolytic	BP	1	1
GO:0043249	0.864371515876175	0.370871316463672	2	8	erythrocyte maturation	BP	1	1
GO:0072665	0.864380373649413	0.215085142884975	14	48	protein localization to vacuole	BP	1	1
GO:0060285	0.864406423650489	0.276855203471674	5	18	cilium-dependent cell motility	BP	1	1
GO:0032510	0.864424301307212	0.487046061126943	1	4	endosome to lysosome transport via multivesicular body sorting pathway	BP	1	1
GO:0004745	0.864551232921325	0.31702047654491	3	13	retinol dehydrogenase activity	MF	1	1
GO:1902600	0.864573715127655	0.191559129762091	25	96	hydrogen ion transmembrane transport	BP	1	1
GO:1903223	0.864652912420932	0.486601411191488	1	4	positive regulation of oxidative stress-induced neuron death	BP	1	1
00051	0.864893051124294	0.235092598864879	9	33	NA	NA	1	1
GO:0090131	0.865039922690138	0.467470132856219	1	5	mesenchyme migration	BP	1	1
GO:0035240	0.865413876847591	0.46673259723131	1	5	dopamine binding	MF	1	1
GO:0016884	0.86543297438616	0.319118364594904	3	12	carbon-nitrogen ligase activity, with glutamine as amido-N-donor	MF	1	1
GO:0036310	0.865640112727768	0.368587333718172	2	8	annealing helicase activity	MF	1	1
GO:0002448	0.865787778410112	0.234613655516721	9	32	mast cell mediated immunity	BP	1	1
GO:0033045	0.865848293438727	0.204776418268554	17	59	regulation of sister chromatid segregation	BP	1	1
GO:0008408	0.865849180127251	0.213551203013412	14	47	3'-5' exonuclease activity	MF	1	1
GO:0071286	0.865858108590659	0.484249378833455	1	4	cellular response to magnesium ion	BP	1	1
GO:0010155	0.865911185335857	0.356146444750234	2	10	regulation of proton transport	BP	1	1
GO:0046058	0.865917909497821	0.188675620029997	28	91	cAMP metabolic process	BP	1	1
GO:0001866	0.865960009512682	0.465653248425457	1	5	NK T cell proliferation	BP	1	1
GO:0016818	0.866007814258871	0.152009194033626	250	725	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	MF	1	1
GO:0086009	0.866077459652183	0.235066423740629	9	31	membrane repolarization	BP	1	1
GO:0050510	0.866170329280398	0.483637873447498	1	4	N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase activity	MF	1	1
GO:0004083	0.866428624365064	0.464724980862945	1	5	bisphosphoglycerate 2-phosphatase activity	MF	1	1
GO:0043456	0.866428624365064	0.464724980862945	1	5	regulation of pentose-phosphate shunt	BP	1	1
