category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	p.adjust.over_represented	p.adjust.under_represented
GO:0060920	0.867984664145365	0.480065616738727	1	4	cardiac pacemaker cell differentiation	BP	1	1
GO:0072487	0.868006203712589	0.480023031469062	1	4	MSL complex	CC	1	1
GO:0098573	0.868082421779085	0.208511754646359	14	52	intrinsic component of mitochondrial membrane	CC	1	1
GO:0046907	0.868153610057715	0.144758060519763	492	1423	intracellular transport	BP	1	1
GO:0018904	0.868331852347682	0.351773631721992	2	10	ether metabolic process	BP	1	1
GO:0046599	0.868334211920892	0.291495519937673	4	14	regulation of centriole replication	BP	1	1
GO:0004844	0.868377266709358	0.460842873972392	1	5	uracil DNA N-glycosylase activity	MF	1	1
GO:0097506	0.868377266709358	0.460842873972392	1	5	deaminated base DNA N-glycosylase activity	MF	1	1
GO:0048549	0.868439404568025	0.47916563239269	1	4	positive regulation of pinocytosis	BP	1	1
GO:0033503	0.868494997276356	0.479055473806234	1	4	HULC complex	CC	1	1
GO:0046485	0.868499876288234	0.460597514373766	1	5	ether lipid metabolic process	BP	1	1
GO:0004969	0.868600579838575	0.478846178245604	1	4	histamine receptor activity	MF	1	1
GO:0016137	0.868761696809519	0.309895926838824	3	13	glycoside metabolic process	BP	1	1
GO:0043022	0.868794788185181	0.209553689848989	14	47	ribosome binding	MF	1	1
GO:0019060	0.868904748471825	0.459786330516809	1	5	intracellular transport of viral protein in host cell	BP	1	1
GO:0030581	0.868904748471825	0.459786330516809	1	5	symbiont intracellular protein transport in host	BP	1	1
GO:0051708	0.868904748471825	0.459786330516809	1	5	intracellular protein transport in other organism involved in symbiotic interaction	BP	1	1
GO:0016592	0.868917502635327	0.228593719740436	9	34	mediator complex	CC	1	1
GO:0046530	0.868926297952068	0.211446804452801	14	43	photoreceptor cell differentiation	BP	1	1
GO:0034058	0.869105890050432	0.355527655573017	2	9	endosomal vesicle fusion	BP	1	1
GO:0032838	0.869175645068077	0.206641084535352	15	49	cell projection cytoplasm	CC	1	1
GO:0051304	0.869275676383509	0.196591133415792	19	64	chromosome separation	BP	1	1
GO:0044665	0.869513641551768	0.237717036717352	8	27	MLL1/2 complex	CC	1	1
GO:0071339	0.869513641551768	0.237717036717352	8	27	MLL1 complex	CC	1	1
GO:0048319	0.869680175539294	0.476700018302765	1	4	axial mesoderm morphogenesis	BP	1	1
GO:0010818	0.869803985497442	0.361019301165743	2	8	T cell chemotaxis	BP	1	1
GO:0018158	0.869806006420752	0.457975208407146	1	5	protein oxidation	BP	1	1
GO:0018095	0.869818125817317	0.354228629765543	2	9	protein polyglutamylation	BP	1	1
GO:0015693	0.870199336375519	0.288438889509753	4	14	magnesium ion transport	BP	1	1
GO:0009057	0.870223768298014	0.144473746839559	363	1058	macromolecule catabolic process	BP	1	1
GO:0001967	0.870262837377892	0.35341593819745	2	9	suckling behavior	BP	1	1
GO:0007099	0.870366546582349	0.237674820992256	8	26	centriole replication	BP	1	1
GO:0061588	0.870383864436262	0.475295130562164	1	4	calcium activated phospholipid scrambling	BP	1	1
GO:0061590	0.870383864436262	0.475295130562164	1	4	calcium activated phosphatidylcholine scrambling	BP	1	1
GO:0061591	0.870383864436262	0.475295130562164	1	4	calcium activated galactosylceramide scrambling	BP	1	1
GO:0004301	0.870500976805004	0.456573509381209	1	5	epoxide hydrolase activity	MF	1	1
GO:1903887	0.870550509084704	0.474961732687908	1	4	motile primary cilium assembly	BP	1	1
GO:0043931	0.870959496417946	0.31409281307031	3	11	ossification involved in bone maturation	BP	1	1
GO:1900426	0.871035620736998	0.455492120550202	1	5	positive regulation of defense response to bacterium	BP	1	1
GO:0004383	0.871040269077553	0.473980339055733	1	4	guanylate cyclase activity	MF	1	1
GO:0008074	0.871040269077553	0.473980339055733	1	4	guanylate cyclase complex, soluble	CC	1	1
GO:0045040	0.871192920404301	0.443546258449124	1	6	protein import into mitochondrial outer membrane	BP	1	1
GO:0001661	0.871231510237112	0.473596493638738	1	4	conditioned taste aversion	BP	1	1
GO:0043094	0.871398066827787	0.231108343537782	8	31	cellular metabolic compound salvage	BP	1	1
GO:0051315	0.871500710852094	0.357904298012469	2	8	attachment of mitotic spindle microtubules to kinetochore	BP	1	1
GO:0006064	0.871516112210558	0.454517983395286	1	5	glucuronate catabolic process	BP	1	1
GO:0019640	0.871516112210558	0.454517983395286	1	5	glucuronate catabolic process to xylulose 5-phosphate	BP	1	1
GO:0051167	0.871516112210558	0.454517983395286	1	5	xylulose 5-phosphate metabolic process	BP	1	1
GO:1901159	0.871516112210558	0.454517983395286	1	5	xylulose 5-phosphate biosynthetic process	BP	1	1
GO:0004468	0.871638221645999	0.472778988582074	1	4	lysine N-acetyltransferase activity, acting on acetyl phosphate as donor	MF	1	1
GO:0097502	0.871646587499655	0.224666895350662	9	34	mannosylation	BP	1	1
GO:0006026	0.871768135772892	0.200575938071839	16	52	aminoglycan catabolic process	BP	1	1
GO:0046069	0.871851939399869	0.472348761047377	1	4	cGMP catabolic process	BP	1	1
GO:0032554	0.871896876578651	0.453744491825601	1	5	purine deoxyribonucleotide binding	MF	1	1
GO:1903054	0.871935409222707	0.453666139893318	1	5	negative regulation of extracellular matrix organization	BP	1	1
GO:0032042	0.871968242876903	0.264955837580967	5	18	mitochondrial DNA metabolic process	BP	1	1
GO:0007283	0.871972921248711	0.153791623011583	114	340	spermatogenesis	BP	1	1
GO:1903753	0.872308231354033	0.471428719386045	1	4	negative regulation of p38MAPK cascade	BP	1	1
GO:0005955	0.872435655470808	0.47117142340923	1	4	calcineurin complex	CC	1	1
GO:0000413	0.872478767790582	0.221050051486025	9	38	protein peptidyl-prolyl isomerization	BP	1	1
GO:0003755	0.872478767790582	0.221050051486025	9	38	peptidyl-prolyl cis-trans isomerase activity	MF	1	1
GO:0008175	0.872820753358082	0.246492212820102	6	24	tRNA methyltransferase activity	MF	1	1
GO:0015168	0.872837105608606	0.451828632618289	1	5	glycerol transmembrane transporter activity	MF	1	1
GO:0015254	0.872837105608606	0.451828632618289	1	5	glycerol channel activity	MF	1	1
GO:0015793	0.872837105608606	0.451828632618289	1	5	glycerol transport	BP	1	1
GO:1901897	0.873096651650669	0.469834165246165	1	4	regulation of relaxation of cardiac muscle	BP	1	1
GO:0071826	0.873097147757926	0.160514641228817	65	210	ribonucleoprotein complex subunit organization	BP	1	1
GO:1903311	0.873435739270779	0.172058381745987	38	115	regulation of mRNA metabolic process	BP	1	1
GO:0070062	0.873460917563643	0.136763376265088	777	2293	extracellular exosome	CC	1	1
GO:0001839	0.873462645278367	0.469091865809488	1	4	neural plate morphogenesis	BP	1	1
GO:0005783	0.873470783863614	0.139275988775938	478	1373	endoplasmic reticulum	CC	1	1
GO:0070213	0.873611535666675	0.468789509193422	1	4	protein auto-ADP-ribosylation	BP	1	1
05310	0.873647111211794	0.296146061447433	3	15	NA	NA	1	1
GO:0060332	0.873662583060241	0.468685794788625	1	4	positive regulation of response to interferon-gamma	BP	1	1
GO:0060335	0.873662583060241	0.468685794788625	1	4	positive regulation of interferon-gamma-mediated signaling pathway	BP	1	1
GO:0051971	0.873828336663982	0.46834884957883	1	4	positive regulation of transmission of nerve impulse	BP	1	1
GO:0035869	0.873929136940309	0.231194111569195	8	27	ciliary transition zone	CC	1	1
GO:0002318	0.873948827456321	0.468103742956908	1	4	myeloid progenitor cell differentiation	BP	1	1
GO:0004583	0.874018117815836	0.467962724404821	1	4	dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity	MF	1	1
GO:0051001	0.874046325411105	0.449352300833827	1	5	negative regulation of nitric-oxide synthase activity	BP	1	1
GO:0003352	0.874051394906974	0.308737850215985	3	11	regulation of cilium movement	BP	1	1
GO:0002072	0.874535368482257	0.361524069838228	2	7	optic cup morphogenesis involved in camera-type eye development	BP	1	1
GO:0032510	0.874550002704624	0.466878641037366	1	4	endosome to lysosome transport via multivesicular body sorting pathway	BP	1	1
GO:0006605	0.874652540243906	0.144436554132368	197	606	protein targeting	BP	1	1
GO:0045335	0.874678994395258	0.181232068834237	25	80	phagocytic vesicle	CC	1	1
GO:0002080	0.874784832766983	0.27518708091727	4	16	acrosomal membrane	CC	1	1
GO:0035637	0.875212931224148	0.166322018821458	45	132	multicellular organismal signaling	BP	1	1
GO:1903223	0.875231214276239	0.465486047658621	1	4	positive regulation of oxidative stress-induced neuron death	BP	1	1
GO:2001182	0.875564175129457	0.464803673387543	1	4	regulation of interleukin-12 secretion	BP	1	1
GO:0048029	0.87563656682203	0.21587500305916	10	34	monosaccharide binding	MF	1	1
GO:0031404	0.875693918751103	0.305872782468464	3	11	chloride ion binding	MF	1	1
GO:0019724	0.875717724183459	0.18337162780934	22	73	B cell mediated immunity	BP	1	1
GO:0097151	0.875780088773803	0.359194404966767	2	7	positive regulation of inhibitory postsynaptic potential	BP	1	1
GO:0098828	0.875780088773803	0.359194404966767	2	7	modulation of inhibitory postsynaptic potential	BP	1	1
GO:0001866	0.875850774819234	0.445630820373352	1	5	NK T cell proliferation	BP	1	1
GO:0004083	0.875986361218652	0.445349908433986	1	5	bisphosphoglycerate 2-phosphatase activity	MF	1	1
GO:0043456	0.875986361218652	0.445349908433986	1	5	regulation of pentose-phosphate shunt	BP	1	1
GO:0002154	0.876036647875863	0.463833449457671	1	4	thyroid hormone mediated signaling pathway	BP	1	1
GO:0071377	0.876101785212296	0.233393225727292	7	26	cellular response to glucagon stimulus	BP	1	1
GO:0031462	0.876272592048618	0.337182607687036	2	10	Cul2-RING ubiquitin ligase complex	CC	1	1
GO:0090611	0.8763682093491	0.444557815657085	1	5	ubiquitin-independent protein catabolic process via the multivesicular body sorting pathway	BP	1	1
GO:1902117	0.87642598912101	0.19770888622997	15	47	positive regulation of organelle assembly	BP	1	1
GO:0033278	0.87647637811337	0.462928417161648	1	4	cell proliferation in midbrain	BP	1	1
GO:2000727	0.876493248169526	0.296591853675132	3	13	positive regulation of cardiac muscle cell differentiation	BP	1	1
GO:0031089	0.876522269754724	0.336717424705588	2	10	platelet dense granule lumen	CC	1	1
GO:2000344	0.876547509151773	0.444185387960981	1	5	positive regulation of acrosome reaction	BP	1	1
GO:1903427	0.876756247316853	0.271923221217799	4	16	negative regulation of reactive oxygen species biosynthetic process	BP	1	1
GO:0097070	0.876811765354699	0.462236807710695	1	4	ductus arteriosus closure	BP	1	1
GO:0033592	0.876839138541381	0.462180309879798	1	4	RNA strand annealing activity	MF	1	1
GO:0008474	0.876855181482192	0.443545576653631	1	5	palmitoyl-(protein) hydrolase activity	MF	1	1
GO:0098599	0.876855181482192	0.443545576653631	1	5	palmitoyl hydrolase activity	MF	1	1
GO:0098734	0.876855181482192	0.443545576653631	1	5	macromolecule depalmitoylation	BP	1	1
GO:1904953	0.876964936852623	0.347744383692646	2	8	Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation	BP	1	1
GO:1903573	0.876972615752126	0.209385850142482	11	37	negative regulation of response to endoplasmic reticulum stress	BP	1	1
GO:0044327	0.8770165251456	0.443209685403346	1	5	dendritic spine head	CC	1	1
GO:1990774	0.877043590307571	0.443153314928204	1	5	tumor necrosis factor secretion	BP	1	1
GO:0090245	0.877112279521374	0.461616128800097	1	4	axis elongation involved in somitogenesis	BP	1	1
GO:0032045	0.877113183845161	0.347465956407405	2	8	guanyl-nucleotide exchange factor complex	CC	1	1
GO:0016595	0.877153731464301	0.347389776620469	2	8	glutamate binding	MF	1	1
GO:1900038	0.877166828443477	0.461503364249117	1	4	negative regulation of cellular response to hypoxia	BP	1	1
GO:0009629	0.87720709354427	0.442812621223569	1	5	response to gravity	BP	1	1
GO:0048752	0.877292138812423	0.461244204028535	1	4	semicircular canal morphogenesis	BP	1	1
GO:0021549	0.877303499017465	0.187501260631291	19	59	cerebellum development	BP	1	1
GO:0008568	0.8773186067799	0.347079897924033	2	8	microtubule-severing ATPase activity	MF	1	1
GO:0030621	0.877327136484895	0.442562317603685	1	5	U4 snRNA binding	MF	1	1
GO:0061732	0.87735969727556	0.430815467446076	1	6	mitochondrial acetyl-CoA biosynthetic process from pyruvate	BP	1	1
GO:0042116	0.877366206923315	0.208825714222855	11	37	macrophage activation	BP	1	1
GO:1901071	0.877372386040895	0.256322434597086	5	18	glucosamine-containing compound metabolic process	BP	1	1
GO:0008088	0.877436953479988	0.213281324834519	10	34	axo-dendritic transport	BP	1	1
GO:0044818	0.877499756884068	0.243491314579635	6	21	mitotic G2/M transition checkpoint	BP	1	1
GO:0010891	0.877626686105538	0.441937097442919	1	5	negative regulation of sequestering of triglyceride	BP	1	1
GO:0051984	0.877642076382819	0.253911535143811	5	19	positive regulation of chromosome segregation	BP	1	1
GO:0045835	0.877709272962895	0.346344910962552	2	8	negative regulation of meiotic nuclear division	BP	1	1
GO:0097526	0.877904806514259	0.24565405689684	5	25	spliceosomal tri-snRNP complex	CC	1	1
GO:0030141	0.87804167669103	0.151730470714414	80	245	secretory granule	CC	1	1
GO:0098535	0.878043382076638	0.45968711469051	1	4	de novo centriole assembly	BP	1	1
GO:0006721	0.878104167205556	0.180054492493561	22	74	terpenoid metabolic process	BP	1	1
GO:0005657	0.87819989947994	0.186947109847786	18	60	replication fork	CC	1	1
GO:0002446	0.878207225692313	0.254978701441692	5	18	neutrophil mediated immunity	BP	1	1
GO:0036019	0.878369688514249	0.271810700543018	4	15	endolysosome	CC	1	1
GO:0019323	0.878671148293283	0.428061512481906	1	6	pentose catabolic process	BP	1	1
GO:0006301	0.878717011757227	0.192141519824133	15	53	postreplication repair	BP	1	1
GO:0015078	0.878797401705002	0.174729077241096	24	92	hydrogen ion transmembrane transporter activity	MF	1	1
GO:0010972	0.878966651333449	0.231478274822451	7	24	negative regulation of G2/M transition of mitotic cell cycle	BP	1	1
GO:0072666	0.879142567510003	0.216092751873025	9	31	establishment of protein localization to vacuole	BP	1	1
GO:0002834	0.879314412649928	0.33660027028258	2	9	regulation of response to tumor cell	BP	1	1
GO:0002837	0.879314412649928	0.33660027028258	2	9	regulation of immune response to tumor cell	BP	1	1
GO:0005947	0.879878365651887	0.437208617859788	1	5	mitochondrial alpha-ketoglutarate dehydrogenase complex	CC	1	1
GO:0032133	0.879964456696918	0.437026811624076	1	5	chromosome passenger complex	CC	1	1
GO:0051126	0.880132601863059	0.424972768409286	1	6	negative regulation of actin nucleation	BP	1	1
GO:0050882	0.880174064217552	0.455238776147881	1	4	voluntary musculoskeletal movement	BP	1	1
GO:0004525	0.880414081318583	0.45473467210427	1	4	ribonuclease III activity	MF	1	1
GO:0032296	0.880414081318583	0.45473467210427	1	4	double-stranded RNA-specific ribonuclease activity	MF	1	1
GO:0042364	0.880433945342678	0.34118955241331	2	8	water-soluble vitamin biosynthetic process	BP	1	1
GO:0034139	0.880500979217906	0.334355938468748	2	9	regulation of toll-like receptor 3 signaling pathway	BP	1	1
GO:0044387	0.880552553601833	0.340963960096423	2	8	negative regulation of protein kinase activity by regulation of protein phosphorylation	BP	1	1
GO:0008622	0.880583550751833	0.435717187276205	1	5	epsilon DNA polymerase complex	CC	1	1
GO:0016884	0.880704649303821	0.292716183522868	3	12	carbon-nitrogen ligase activity, with glutamine as amido-N-donor	MF	1	1
GO:0086003	0.880750414996595	0.200690867548118	12	39	cardiac muscle cell contraction	BP	1	1
GO:0060914	0.880789134562539	0.265193556421431	4	16	heart formation	BP	1	1
GO:0006001	0.880804347489858	0.435249167317209	1	5	fructose catabolic process	BP	1	1
GO:0031983	0.880838190937021	0.182098370630327	18	65	vesicle lumen	CC	1	1
GO:1903332	0.880854619168793	0.423439016051206	1	6	regulation of protein folding	BP	1	1
GO:0000725	0.881185996982047	0.168899677726068	29	91	recombinational repair	BP	1	1
GO:0051085	0.881200370954816	0.327926636098917	2	10	chaperone mediated protein folding requiring cofactor	BP	1	1
GO:0060271	0.881203379654976	0.148747452272096	79	228	cilium morphogenesis	BP	1	1
GO:0005813	0.881216652587347	0.139418558624679	164	465	centrosome	CC	1	1
GO:0060236	0.881550362762492	0.339062210472363	2	8	regulation of mitotic spindle organization	BP	1	1
GO:0031227	0.881662072242361	0.159181713262715	41	135	intrinsic component of endoplasmic reticulum membrane	CC	1	1
GO:0046940	0.881671442956175	0.43340634079483	1	5	nucleoside monophosphate phosphorylation	BP	1	1
GO:0050145	0.881671442956175	0.43340634079483	1	5	nucleoside phosphate kinase activity	MF	1	1
GO:0048232	0.881764845410317	0.142644612655682	114	341	male gamete generation	BP	1	1
GO:0097060	0.88184333527632	0.150624012814852	68	193	synaptic membrane	CC	1	1
GO:0009394	0.88193351010508	0.231260717236984	6	25	2'-deoxyribonucleotide metabolic process	BP	1	1
GO:0071817	0.882119833523445	0.432450330270918	1	5	MMXD complex	CC	1	1
GO:2000042	0.882217513327827	0.450927189380646	1	4	negative regulation of double-strand break repair via homologous recombination	BP	1	1
GO:0098735	0.882241241445726	0.450876859360958	1	4	positive regulation of the force of heart contraction	BP	1	1
00030	0.882355610125453	0.231706214084925	6	24	NA	NA	1	1
GO:0072384	0.88246101854725	0.180303952418952	19	60	organelle transport along microtubule	BP	1	1
GO:2000809	0.882468535698537	0.450394432114983	1	4	positive regulation of synaptic vesicle clustering	BP	1	1
GO:2000463	0.882506016730261	0.250277777444405	5	17	positive regulation of excitatory postsynaptic potential	BP	1	1
GO:0045945	0.882612791164305	0.293644171685523	3	11	positive regulation of transcription from RNA polymerase III promoter	BP	1	1
GO:2001258	0.882668097081847	0.222360134380886	7	27	negative regulation of cation channel activity	BP	1	1
GO:0051569	0.88270661868268	0.225735488161008	7	24	regulation of histone H3-K4 methylation	BP	1	1
GO:0042255	0.88299081312638	0.189049011144877	13	55	ribosome assembly	BP	1	1
GO:0030158	0.882991478895745	0.449282355622832	1	4	protein xylosyltransferase activity	MF	1	1
GO:0006528	0.883129549905215	0.430289842704668	1	5	asparagine metabolic process	BP	1	1
GO:0016641	0.883159520089999	0.292666553365056	3	11	oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor	MF	1	1
GO:0061050	0.883284156884842	0.323964211086123	2	10	regulation of cell growth involved in cardiac muscle cell development	BP	1	1
GO:0022616	0.883410480711695	0.21410730580668	8	30	DNA strand elongation	BP	1	1
GO:0005658	0.883584744187827	0.448017103695241	1	4	alpha DNA polymerase:primase complex	CC	1	1
GO:0070325	0.883682661556379	0.283947060441077	3	13	lipoprotein particle receptor binding	MF	1	1
GO:0034991	0.883773027169426	0.447614743658031	1	4	nuclear meiotic cohesin complex	CC	1	1
GO:0001771	0.88378195592494	0.334783326044387	2	8	immunological synapse formation	BP	1	1
GO:0051256	0.883884675358995	0.334585508715966	2	8	mitotic spindle midzone assembly	BP	1	1
GO:0043622	0.88415601563827	0.4467950886223	1	4	cortical microtubule organization	BP	1	1
GO:1901575	0.884290501762208	0.126895621927554	553	1606	organic substance catabolic process	BP	1	1
GO:0032058	0.884307981049308	0.44646940814584	1	4	positive regulation of translational initiation in response to stress	BP	1	1
GO:0005244	0.884346527733653	0.156803138148061	42	122	voltage-gated ion channel activity	MF	1	1
GO:0022832	0.884346527733653	0.156803138148061	42	122	voltage-gated channel activity	MF	1	1
GO:0050664	0.88441218454214	0.28612241211774	3	12	oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor	MF	1	1
GO:0000387	0.884419004885835	0.20059108229477	10	38	spliceosomal snRNP assembly	BP	1	1
GO:0042555	0.884488018705568	0.290283949619746	3	11	MCM complex	CC	1	1
GO:0006216	0.884619498387182	0.427082184059199	1	5	cytidine catabolic process	BP	1	1
GO:0009972	0.884619498387182	0.427082184059199	1	5	cytidine deamination	BP	1	1
GO:0046087	0.884619498387182	0.427082184059199	1	5	cytidine metabolic process	BP	1	1
GO:0035774	0.884774600702027	0.240679198813582	5	20	positive regulation of insulin secretion involved in cellular response to glucose stimulus	BP	1	1
GO:0022406	0.884836288058207	0.17541154811525	20	63	membrane docking	BP	1	1
GO:0042118	0.884891705983402	0.332642107661018	2	8	endothelial cell activation	BP	1	1
GO:0050957	0.884941984557176	0.445107886143133	1	4	equilibrioception	BP	1	1
GO:0048024	0.884980706763597	0.17979946952681	17	57	regulation of mRNA splicing, via spliceosome	BP	1	1
GO:0042043	0.885074051788637	0.263507946853544	4	14	neurexin family protein binding	MF	1	1
GO:0004003	0.885103181564101	0.199131475938163	11	35	ATP-dependent DNA helicase activity	MF	1	1
GO:0032927	0.885222513151507	0.332002090202601	2	8	positive regulation of activin receptor signaling pathway	BP	1	1
GO:0051036	0.885391533274672	0.425410793082284	1	5	regulation of endosome size	BP	1	1
GO:0006144	0.885393788220403	0.257420435457909	4	16	purine nucleobase metabolic process	BP	1	1
GO:0032786	0.885394901132101	0.228145851532578	6	23	positive regulation of DNA-templated transcription, elongation	BP	1	1
GO:0071800	0.885407344927158	0.257397406286101	4	16	podosome assembly	BP	1	1
GO:2000812	0.88542209511465	0.444073856786974	1	4	regulation of barbed-end actin filament capping	BP	1	1
GO:1903551	0.885450220700222	0.413553329304807	1	6	regulation of extracellular exosome assembly	BP	1	1
GO:0019773	0.885771247834038	0.404824397103762	1	7	proteasome core complex, alpha-subunit complex	CC	1	1
GO:0010592	0.885823967553447	0.280127477241355	3	13	positive regulation of lamellipodium assembly	BP	1	1
GO:0051289	0.885882427714027	0.180363589442213	16	55	protein homotetramerization	BP	1	1
05322	0.886032105134988	0.176975768762479	16	68	NA	NA	1	1
GO:0060134	0.886067151609911	0.330364307937745	2	8	prepulse inhibition	BP	1	1
GO:0035987	0.886106735732265	0.196956212201054	11	36	endodermal cell differentiation	BP	1	1
GO:0031307	0.88612705777926	0.238474424959561	5	20	integral component of mitochondrial outer membrane	CC	1	1
GO:0002924	0.88616890227714	0.423721369266616	1	5	negative regulation of humoral immune response mediated by circulating immunoglobulin	BP	1	1
00770	0.886194542167016	0.282925350113905	3	12	NA	NA	1	1
00514	0.886210191990501	0.21075694603747	8	29	NA	NA	1	1
GO:0042747	0.88622839836754	0.411857821132033	1	6	circadian sleep/wake cycle, REM sleep	BP	1	1
GO:1902473	0.88625618716855	0.329997040554793	2	8	regulation of protein localization to synapse	BP	1	1
GO:0008210	0.886365899695026	0.253617189306544	4	17	estrogen metabolic process	BP	1	1
GO:0017127	0.886404639108028	0.32304496687597	2	9	cholesterol transporter activity	MF	1	1
GO:0072527	0.886757485578227	0.172939447676264	19	66	pyrimidine-containing compound metabolic process	BP	1	1
GO:0071797	0.887040944186039	0.421818386525781	1	5	LUBAC complex	CC	1	1
GO:0038107	0.887119351553419	0.421646877686464	1	5	nodal signaling pathway involved in determination of left/right asymmetry	BP	1	1
GO:1900094	0.887119351553419	0.421646877686464	1	5	regulation of transcription from RNA polymerase II promoter involved in determination of left/right symmetry	BP	1	1
GO:1900164	0.887119351553419	0.421646877686464	1	5	nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry	BP	1	1
GO:0042788	0.887139357886327	0.42160310489722	1	5	polysomal ribosome	CC	1	1
GO:0071218	0.887387996326614	0.250031069120103	4	18	cellular response to misfolded protein	BP	1	1
GO:0030955	0.88743877758462	0.280682861148853	3	12	potassium ion binding	MF	1	1
GO:0007161	0.887490459991124	0.439589321531191	1	4	calcium-independent cell-matrix adhesion	BP	1	1
GO:0060900	0.887525847136766	0.284797449267701	3	11	embryonic camera-type eye formation	BP	1	1
GO:0071435	0.887539086535316	0.320843180360373	2	9	potassium ion export	BP	1	1
GO:0007597	0.887636056737908	0.320654543893326	2	9	blood coagulation, intrinsic pathway	BP	1	1
GO:0048026	0.887868513307969	0.276456833135075	3	13	positive regulation of mRNA splicing, via spliceosome	BP	1	1
GO:0031573	0.887929241614879	0.276347447554612	3	13	intra-S DNA damage checkpoint	BP	1	1
GO:0006266	0.888177099808474	0.250534666792916	4	17	DNA ligation	BP	1	1
GO:0008559	0.888300337846412	0.437820024774981	1	4	xenobiotic-transporting ATPase activity	MF	1	1
GO:0031467	0.888314399677038	0.419024443372879	1	5	Cul7-RING ubiquitin ligase complex	CC	1	1
GO:0009055	0.888341418586254	0.16019475445049	26	100	electron carrier activity	MF	1	1
GO:0009446	0.888361520548282	0.418920716786465	1	5	putrescine biosynthetic process	BP	1	1
GO:0098900	0.888497353298517	0.20310224302993	9	30	regulation of action potential	BP	1	1
GO:0042178	0.888542518048418	0.313832469501808	2	10	xenobiotic catabolic process	BP	1	1
GO:0042166	0.888717018598372	0.278369827021967	3	12	acetylcholine binding	MF	1	1
GO:0034454	0.888723697761651	0.436892104776585	1	4	microtubule anchoring at centrosome	BP	1	1
GO:0035253	0.888793022509278	0.3250425386393	2	8	ciliary rootlet	CC	1	1
GO:0098779	0.888873269619823	0.251481335578567	4	16	mitophagy in response to mitochondrial depolarization	BP	1	1
GO:0098780	0.888873269619823	0.251481335578567	4	16	response to mitochondrial depolarisation	BP	1	1
GO:0032898	0.888952643479841	0.436389430748092	1	4	neurotrophin production	BP	1	1
GO:0072235	0.889077540908995	0.436114947029659	1	4	metanephric distal tubule development	BP	1	1
GO:0036514	0.889145217976929	0.435966138606931	1	4	dopaminergic neuron axon guidance	BP	1	1
GO:1904938	0.889145217976929	0.435966138606931	1	4	planar cell polarity pathway involved in axon guidance	BP	1	1
GO:0002934	0.889345864191336	0.323956379690415	2	8	desmosome organization	BP	1	1
GO:0033010	0.889503287227296	0.416399788014148	1	5	paranodal junction	CC	1	1
GO:0008253	0.889527939533076	0.311912071701607	2	10	5'-nucleotidase activity	MF	1	1
GO:0050655	0.889623521611542	0.252695233829956	4	15	dermatan sulfate proteoglycan metabolic process	BP	1	1
GO:0016755	0.889745031465523	0.244417382351233	4	19	transferase activity, transferring amino-acyl groups	MF	1	1
GO:0030135	0.889876160035708	0.140268953146592	69	209	coated vesicle	CC	1	1
GO:0032740	0.889885402811776	0.316259559861952	2	9	positive regulation of interleukin-17 production	BP	1	1
GO:0070633	0.889928698373132	0.252168432078315	4	15	transepithelial transport	BP	1	1
GO:1990314	0.889936640056604	0.415439149972717	1	5	cellular response to insulin-like growth factor stimulus	BP	1	1
GO:0035510	0.889939185647899	0.232219712960947	5	20	DNA dealkylation	BP	1	1
GO:0042627	0.8899687434835	0.403618428628193	1	6	chylomicron	CC	1	1
GO:0016064	0.890034289608021	0.165755120164701	21	71	immunoglobulin mediated immune response	BP	1	1
GO:0033210	0.890064158038132	0.322541670764091	2	8	leptin-mediated signaling pathway	BP	1	1
GO:0035563	0.890291723869265	0.322092644029726	2	8	positive regulation of chromatin binding	BP	1	1
GO:0003725	0.890360284477294	0.169681309825451	19	60	double-stranded RNA binding	MF	1	1
GO:0004185	0.890566971041646	0.314920461523994	2	9	serine-type carboxypeptidase activity	MF	1	1
GO:0007158	0.89056706857701	0.254036699601794	4	14	neuron cell-cell adhesion	BP	1	1
GO:0090599	0.890578649493406	0.432801624889751	1	4	alpha-glucosidase activity	MF	1	1
GO:1900122	0.890622226468863	0.413915031576608	1	5	positive regulation of receptor binding	BP	1	1
GO:0014883	0.890749002265378	0.413632612658656	1	5	transition between fast and slow fiber	BP	1	1
GO:0016859	0.890784182239409	0.193838041322773	9	39	cis-trans isomerase activity	MF	1	1
GO:0002183	0.890801720226234	0.246040367696509	4	17	cytoplasmic translational initiation	BP	1	1
GO:1900424	0.890984003085186	0.314099393045383	2	9	regulation of defense response to bacterium	BP	1	1
GO:0006957	0.891110203414874	0.313850667749046	2	9	complement activation, alternative pathway	BP	1	1
GO:0004180	0.891448880005408	0.20278511558356	8	29	carboxypeptidase activity	MF	1	1
GO:0031464	0.89149804517197	0.313085528869245	2	9	Cul4A-RING E3 ubiquitin ligase complex	CC	1	1
GO:0001740	0.891528097943424	0.411892984169143	1	5	Barr body	CC	1	1
GO:0019843	0.891770591081305	0.176292727426494	13	57	rRNA binding	MF	1	1
GO:0021516	0.891903943346635	0.31889996758573	2	8	dorsal spinal cord development	BP	1	1
